Replicate1_CtrlV	Replicate2_DAPT	Replicate3_CtrlV	Replicate4_CtrlV	Replicate4_DAPT	Replicate4_LY411575	Replicate5_CtrlV	Replicate5_DAPT	Replicate5_LY411575	Replicate6_CtrlV	Replicate6_DAPT	Replicate6_LY411575
GTSE1	1.02370852970102	1.01082749701823	0.993660132159021	0.766194629996116	0.971841961308753	1.09302867439523	0.640422282589325	1.23240483051262	0.989417246765035	1.05675378037765	1.14097342509338	0.805717883672131
NCKIPSD	18.7500299124186	17.3862329487135	20.1837214344801	19.1548657499029	17.4283658394703	15.8909553431306	16.833957142348	17.7818411259678	16.4243262962996	20.3425102722697	19.2210138534962	18.1734144872714
PDE9A	17.2414068160171	15.9036859530868	15.5259395649847	12.8337600524349	13.6057874583225	14.1252936383383	13.3573790368631	13.9965977179647	12.8624242079455	12.6810453645317	12.5507076760272	13.1600587666448
LARS1	104.795425803604	107.888988181745	111.103623527031	113.779902554423	113.770298937211	111.068529144315	112.531343940696	111.796723910788	103.789869185652	108.141136858646	106.461597279867	103.48998594722
TMEM14C	44.1811049660439	42.6569203741692	40.3053391107003	41.0871870335417	46.2596773582966	37.1629749294377	41.9019150608444	41.2855618221727	44.5237761044266	36.5460682380602	40.1096042513596	38.2268373697778
CXXC5	144.396782084143	149.872023557903	149.235331098633	148.258660904249	138.001558505843	140.748461610585	138.239724141781	150.881562821331	163.451729165584	146.008147322178	138.145551622845	135.897749712699
TMEM138	11.3146732230112	12.3994839634236	10.9302614537492	8.90701257370485	11.7916824638795	11.43476151675	10.338245418942	10.827556725218	12.5655990339159	11.8884800292485	12.0241045567533	9.57909039476867
OSER1	30.8190146836306	30.392213410348	30.9897753717095	28.8280729536039	35.5694157839004	32.6227019742575	35.7721589274894	36.9721449153786	31.3645267224516	28.1801008100705	29.3142403062453	30.9753764167286
GSKIP	23.2220198053231	20.8904349383767	22.8541830396575	27.2956836936116	27.7298906293431	24.2147890942942	22.8722243781902	25.5283857749043	26.7142656626559	22.279892202962	22.9950028749589	25.5143996496175
JKAMP	55.8729339631555	53.7760228413697	60.1164379956208	62.732185330932	62.0683065955857	62.2185553117282	62.9443614887793	64.0850511866562	64.5100044890803	61.027530816809	57.7508087470342	60.6974139033006
ANAPC11	30.4418589095302	30.8639329089565	26.7046160517737	25.5717457761204	28.9608904470008	24.9715012534909	27.2636914588027	31.1622364286762	31.0677015484221	24.3933997637173	26.4179231502391	23.2762944171949
PDE1B	33.3513463097331	25.068521926052	30.3687377891101	25.2844227898718	23.4537859995846	24.2988682230938	23.6041355582922	25.2642990255087	19.1946945872417	27.2114098447244	25.452484098237	20.9486649754754
ZC3HC1	21.9827936904218	17.7231754477196	19.5626838518807	18.9633170924039	20.7326285079201	19.3381996239155	21.8658465055498	18.83818812355	19.3925780365947	18.1409398964829	21.6784950767742	21.0381891847723
TRMO	10.7219998637106	11.7255989654114	7.76296978249235	10.9182734774447	8.42263033134252	8.7442293951618	8.50846746868674	8.71486273005352	8.6079300468558	9.68690965346175	8.33788272183625	7.34098516234609
PHF7	4.68750747810465	5.45846848389843	3.78832925385627	4.98026509497476	3.30426266844976	4.79251034157906	3.75104479802319	3.52115665860748	3.26507691432461	3.52251260125882	4.56389370037352	4.02858941836066
VTA1	115.355787478415	121.973184640199	122.1580924973	125.751693648113	133.207138163386	124.268952365857	125.248300694969	127.377842125126	128.723183804131	126.722390830286	116.642590919162	125.423417224962
PPHLN1	50.32335614425	55.8650663352074	54.0923734444067	53.7293984284777	51.1188871648404	51.1201103101767	55.6252496877585	53.169465544973	51.2518133824288	55.5676362848578	51.6071056888391	52.6402350665793
MTFP1	3.87931653360385	2.76292849184982	2.85677287995719	2.20280956123883	2.98031534801351	2.77461125038788	2.10424464279349	2.7288964104208	3.06719346497161	3.17026134113294	2.10641247709547	2.77525048820401
ZCCHC17	121.551918052921	123.994839634236	129.548439730232	122.878463785627	130.29161227946	123.68039846426	115.458988661104	128.258131289778	108.835897144154	112.368151980156	119.10007214244	122.827215155352
PDGFA	10.6681204674106	11.3212679666041	11.4891952780887	11.3971451211922	11.143787823007	10.0054163271563	11.9850455741716	11.9719326392654	9.49840556894433	10.0391609135876	11.2341998778425	9.93718723195629
SCLY	5.87285419670583	5.39107998409721	5.89985703469419	5.9380083824699	5.18315712698001	6.64225117517098	6.49571172340601	6.25005306902828	6.23332865461972	6.2524598672344	5.61709993892126	5.55050097640802
VPS54	26.2931453944261	31.4704294071675	29.1887663821712	29.3069445973514	32.9130477563231	32.4545437166582	28.8190027165196	33.4509882567711	31.4634684471281	32.9354928217699	33.4392980738906	35.8096837187614
ZNF581	7.86639185980781	6.94101547952516	6.70720589207339	7.08730032746408	5.57189391150352	6.81040943277025	7.50208959604637	7.39442898307572	7.81639624944377	8.71821868811557	7.63574522947109	5.81907360429873
SIRT7	9.48277374880942	8.8952819737604	8.25979984857186	9.8647558612	9.45926175673853	9.16462503915996	9.14888975127607	9.06697839591427	9.10263867023832	10.6556006188079	9.21555458729269	10.2952840691439
SIRT6	16.0021807011159	13.3429229606406	14.9670057406453	13.408406024932	12.5043665688393	12.0233154183475	12.3510011642227	15.5811182143381	17.0179766443586	12.5929825495003	11.9363373702077	11.3695745807067
PDGFB	3.87931653360385	3.63897898926562	6.89351716685321	4.5971677799767	3.56342052479876	3.19500689438604	5.03188936320184	4.31341690679417	4.45237761044266	5.63602016201411	5.00272963310175	3.84954099976685
CINP	14.1702812269141	14.5559159570625	14.4701756745657	13.8872776686796	14.0593137069333	16.3954301159284	15.0956680896055	13.3803953027084	14.4454918027695	13.297485069752	11.848570183662	14.2343492782077
RAB14	210.183524966509	219.753897851763	206.805515005596	229.954163327584	231.946281432356	205.153074271104	224.69673229134	222.096956241667	227.664908480634	215.841959642134	228.896822511041	210.292367638426
PEX5L	83.5130642650829	91.6483597296526	69.4941054928715	65.1265435496699	70.5557263910155	71.5513386084874	71.9102734450299	79.490111568064	74.8988855801131	77.319151597631	84.8708693896384	81.9146515066667
NT5DC3	24.2996077313241	19.9469959411597	24.406776996156	24.3266795023767	19.3720497620878	20.0949117831122	25.3424246110347	20.4227086199234	17.4137435430646	22.0157037578676	22.2050981960481	18.7105597430528
RAB6B	592.834997489489	556.629008358037	568.06307680366	598.685329013215	604.35612100587	570.560968034308	613.890502310624	601.237499457228	591.869397014844	578.748820386824	602.433968449305	599.812202289253
MBIP	20.7435675755206	21.5643199363889	19.6868913684006	20.4957063523961	22.6763124305376	22.7013647759008	22.9637132757029	23.1516050303442	22.3608297768898	20.1663846422067	21.7662622633199	22.7391491614135
HDAC7	17.5108037975174	18.3296719459305	13.4144117841468	13.7915033399301	12.1156297843158	12.7800275775442	14.91269029458	13.4684242191736	15.2370256001815	18.7573796017032	15.7103263916704	17.9943660686776
ARMCX3	194.235223661693	184.914043454534	204.135053400419	233.976685135064	220.348967360738	232.562870259784	242.90302289638	218.311712833664	216.682377041543	218.043530017921	218.715828871747	221.75146642843
TDP2	25.3233162610251	27.9662274175043	27.2635498761131	27.6787810086097	30.3862586569203	29.8480907238696	27.6296470488537	28.1692532688599	28.099449808127	28.5323520701964	27.4711293887868	28.2896501378215
UFM1	92.2415264656916	89.2897622366101	96.7576553689847	105.447535953216	106.189931639003	105.855623158738	107.316476782468	99.1205599398007	109.330605767536	97.2213477947434	96.3683708271179	97.9394849708124
CYRIB	180.87313337928	182.757611460896	183.516605658119	195.28385632026	192.165550482784	177.911436540023	187.094795413596	185.212840242754	181.854889955413	167.407411374825	170.356109085096	177.974128082244
GDE1	83.6747024539831	80.0575377638436	83.9642811674373	74.5124277671223	67.1218847943912	66.4225117517098	75.295362653002	72.5358271673142	73.9094683333481	71.3308801754911	61.5247977684969	64.1888580658798
LARP7	15.8944219085158	19.9469959411597	21.3636928414189	17.5267021611612	17.104418519034	18.8337248511177	17.4743794249373	15.7571760472685	17.1169183690351	18.2290027115144	18.6944107342223	15.9353092548488
ESF1	11.099155637811	16.4427939514965	14.3459681580459	11.3013707924427	14.3184715632823	15.0501640551343	13.1744012418375	12.236019388661	13.8518414547105	13.0332966246576	15.8858607647617	15.3086397897705
PDE6B	11.6918289971116	9.90610947077863	9.56397877203058	11.5886937786913	7.70994622638277	11.0984450015515	11.070156599044	7.21837115014534	9.49840556894433	11.7123543991856	10.7953639451143	10.5638566970346
AZIN1	433.998537196931	441.933781696369	403.053391107003	464.505494435146	458.903774129993	430.989614226917	458.176398743905	435.831165419141	451.372147974209	417.946120139359	419.439384501636	413.243750114507
PCF11	48.8686124441485	56.1346203344122	48.3788276844923	56.219530975965	62.2626749878474	61.8822387965297	51.4167604021715	55.6342752059982	56.792549964313	54.2466940593858	55.6443962699387	55.5050097640802
MED15	40.1940296398399	42.6569203741692	39.1874714620214	33.8083380485786	33.4961529331083	33.6316515198531	38.3338480578467	34.8594509202141	40.3682236680134	42.0940255850429	38.4420277069924	38.2268373697778
PIAS4	37.1229040507369	36.322401392855	33.1013031525474	30.1689135560971	31.7468374027526	31.7819106862612	30.8317584618003	31.3382942616066	37.3999719277183	32.6713043766755	32.4738590218885	30.617279579541
TRIM33	157.866631159157	171.234177994888	145.260690569997	171.914920105379	183.937288543703	172.362214039247	158.275792697076	169.103548529624	161.176069498024	170.313484270864	171.935918442918	171.528385012867
SRRT	61.9613057450615	58.8975488262621	61.2343056442997	64.6476719059223	62.0683065955857	59.1917066749414	56.3571608678606	58.7152872822798	58.9692679071961	64.4619806030364	62.3147024474077	63.2040917636139
NBAS	108.998018715008	114.964780660873	111.28993480181	116.748906745658	123.164771229863	116.365514258692	112.622832838208	121.391875805493	117.938535814392	120.38186814802	117.871331530801	120.768158341523
CUTA	82.8665115094823	84.0334592521153	77.5054903084036	79.5884671908466	82.088250998546	83.2383375116364	80.4187409137166	93.2226225366331	86.7718925412935	74.4130787015925	77.8494944659869	73.4993758327578
ATP5MC1	64.5475167674641	63.0082473141362	69.2456904598318	67.7124504259068	67.1218847943912	67.2633030397062	69.1656065196471	60.6519234445139	60.7502189513731	56.0079503600152	53.9768197255715	61.8612286241603
PDHA1	83.4591848687829	80.8661997614582	86.1379127065351	89.4532230520466	85.198145274734	84.8358409588294	89.5676306649927	83.0112682266714	79.6480883645853	81.4581039041102	80.6580444354475	72.9622305769764
LIPT1	2.3168140409023	2.42598599284375	2.04942402257798	2.39435821873786	2.39721017122826	1.59750344719302	2.37871133533178	2.90495424335117	2.17671794288308	1.32094222547206	1.66757654436725	2.05905681382878
NOP58	31.0345322688308	45.3524603662178	41.9200368254587	35.8195989523184	39.1328363086991	40.526140081423	34.033869874747	32.0425255933281	36.2126712316003	38.6595757988155	38.9686308262662	35.9887321373552
METTL13	45.9052456476456	40.2983228811267	47.1367525192936	41.0871870335417	48.2681507450014	44.8141756502042	42.9997818309975	46.7433546430143	44.3258926550736	41.1253346196967	43.2692229670028	45.8363951600146
PIGT	76.6703809349761	64.9625138083714	72.4750858893486	69.0532910284	68.5472530043107	60.8732892509341	74.1974958828489	71.6555380026623	67.9729648527579	66.0471112736028	64.7721836706858	62.5774222985355
TRMT6	24.7845222980246	21.8338739355937	22.9783905561774	22.6027415848854	23.3889965354973	21.9446526167041	22.5062687881391	22.2713158656923	18.9968111378887	23.1605203532767	19.3965482265875	22.291528114929
ATP6V1H	111.853626718911	121.838407640597	113.774085132208	121.537623183134	114.936509290782	113.590903008304	119.850455741716	117.78269023042	125.952815513189	113.865219835691	107.778105078052	110.830971109567
GET4	38.254371373038	33.6942499006076	30.1203227560703	29.402718926101	30.3214691928331	33.2953350046545	30.3743139742365	32.3066123427237	31.6613518964811	29.6771686656055	30.7185152909756	29.6325132772751
DPH5	28.9332358131287	29.8531054119383	28.7540400743517	31.3182055010913	33.2369950767593	32.0341480726601	33.4849364896704	33.6270460897015	32.1560605198636	32.6713043766755	31.9472559026147	29.8115616958689
ERGIC3	105.226460974004	107.417268683137	104.334313876697	111.193995678186	123.618297478473	107.453126605931	109.969654810338	110.036145581484	107.25282954933	96.8690965346175	104.004116056589	108.503341667847
TAF9B	38.6315271471384	37.265840390072	42.9758007158777	49.6111022922485	52.8682026951962	46.0753625821987	47.6657156041483	55.7223041224634	51.9444054551643	47.553920116994	49.3251588386523	48.0745003924372
NSG2	746.283518152041	678.871746997442	762.509943915529	713.997620827631	678.410478457597	671.371843465067	671.711485538689	640.146280534841	625.212758230825	633.61195415143	611.473988663507	649.766711076926
UBE2D4	22.5754670497224	22.7099244330095	23.2268055892171	21.8365469548893	23.8425227841081	20.4312282983107	22.9637132757029	20.9508821187145	21.5692959794778	22.0157037578676	20.8885903978634	22.3810523242259
PDHB	89.9785918210894	93.333072224683	91.9756659829694	95.3912314345165	96.0179857773048	93.8323077403901	91.9463420003244	94.1909406177502	94.7861722400903	83.7477370949284	90.4002021420141	91.3146934828416
KLF13	67.8880393380674	72.981745284716	65.954191272055	65.7969638509165	70.8796737114517	70.2060725476933	63.6762726688814	75.7928970765261	76.4819531749372	67.2799906840434	78.8149335179889	76.2746263209618
CCZ1	58.0819892114577	61.8626428175155	55.5207598843853	56.5068539622136	54.0344130487667	57.5942032277484	57.4550276380137	54.6659571248812	55.4073658188419	53.6302543541655	50.3783650772001	52.1926140200947
DYNC2LI1	15.3017485492152	13.7472539594479	15.5880433232446	14.0788263261786	14.9663662041548	15.554638827932	17.56586832245	14.6128001332211	16.8200931950056	17.5245001912626	13.2528451683924	14.2343492782077
SLC25A39	70.8514061345704	61.390923318907	67.009955162474	70.2983573021437	64.9838324795119	66.9269865245076	64.4996727464963	64.437166852517	65.5983634605218	61.203656446872	62.2269352608621	60.4288412754099
PDK1	28.7177182279285	21.6317084361901	23.8478431718165	20.7830293386447	22.1579967178396	21.1038613287078	22.0488243005753	21.4790556175057	19.3925780365947	24.1292113186229	18.1678076149485	18.0838902779745
LUC7L2	42.6186024733423	49.800101353098	50.5524592235902	47.6956157172582	49.3047821703974	49.1862903477851	49.0380490668397	47.535614891201	46.0079019745741	52.3093121286934	49.6762275848349	51.1183235085319
OTUD6B	16.109939493716	18.0601179467257	16.8922222467034	20.5914806811456	20.4086811874838	21.4401778439063	20.4935130428584	21.7431423669012	22.3608297768898	19.3738193069235	21.0641247709547	20.1429470918033
RBMX2	15.0323515677149	13.140757461237	14.2838643997859	13.408406024932	14.253682099195	14.4616101535368	11.6190899841206	14.1726555508951	13.2581911066515	13.9139247749723	13.6916811011206	14.4133976968015
DHRS7	29.5797885687294	29.7857169121371	30.1203227560703	35.4365016373204	30.8397849055311	33.7998097774523	32.9360031045938	33.5390171732363	36.0147877822473	28.1801008100705	28.7876371869715	33.9296753235264
RTRAF	70.3664915678699	74.7338462795476	74.4003023954067	71.3518749183883	79.4318829709687	70.8787055780904	72.9166513176702	75.3527524942002	70.2486245203174	67.8964303892637	69.8626804903332	68.3964959028343
SF3B6	39.0086829212387	40.3657113809279	39.9948203194006	40.4167667322951	40.4934150545314	37.3311331870369	39.4317148279998	43.3102269008721	34.7285453614527	34.4325606773049	37.9154245877185	36.3468289745428
PDK2	52.1013762221517	50.3392093515077	44.4662909141162	47.4082927310097	46.6484141428201	48.4295781885884	47.4827378091228	46.127152227758	45.7110768005446	46.056852261459	46.9554448019199	43.0611446718106
MRPL48	29.0409946057288	28.7748894151189	29.0645588656514	29.1153959398524	27.3411538448196	27.4097959886803	26.9892247662644	27.0248773548124	28.0005080834505	23.8650228735285	22.9950028749589	24.4401091380547
TMBIM4	18.4806329309184	18.3970604457317	17.9479861371223	19.0590914211534	21.7044704692288	19.3381996239155	19.0296906826542	21.4790556175057	23.7460139223608	21.7515153127732	19.8353841593157	21.306761812663
PPIL1	49.0841300293487	51.6195908477308	52.2292606966085	51.2392658809903	47.1667298555181	47.3365495141932	52.4231382748119	49.2081643040396	49.8666292369577	49.3151764176234	45.0245666979157	51.3868961364226
YPEL5	82.9742703020824	94.2091227220988	89.1188931030122	91.0813866407883	102.432142721943	89.2920347852099	94.9654756182456	100.264935853848	97.0618319076499	83.5716114648654	91.1023396343792	81.8251272973698
CIAO2B	41.271617565841	38.8157758854999	42.2926593750183	39.267474787301	39.6511520213971	39.9375861798255	36.9615145951553	41.5496485715683	40.6650488420429	38.4834501687526	35.1068746182579	29.4534648586813
MRPS23	48.4375772737481	39.8939918823194	45.8946773540948	45.971677799767	39.3919941650481	43.8052261046086	45.1955153713038	41.6376774880335	40.7639905667194	42.9746537353576	42.0404823553638	41.6287573230601
PDK3	29.0948740020289	25.5402414246606	32.6044730864679	29.5942675836	29.8679429442223	25.8963716702869	34.033869874747	29.5777159323029	29.286750504245	36.8102566831546	31.859488716069	30.7068037888379
MRPS33	38.9009241286386	35.5137393952404	38.1938113298624	38.8843774723029	37.4483102424306	42.6281183014138	40.1636260081019	35.1235376696097	35.2232539848352	36.5460682380602	35.9845464837143	34.1982479514171
PTRH2	11.9073465823118	12.2647069638212	15.7122508397645	12.4506627374369	14.5776294196313	15.8068762143309	12.1680233691972	13.5564531356388	10.8835897144154	11.0078518789338	12.4629404894815	14.5924461153953
CHMP3	42.0259291140417	44.2068558695971	41.4232067593792	44.7266115260233	51.5724134134511	44.0574634910075	44.9210486787655	51.4088872156693	47.8877947434277	40.1566436543505	45.3756354440983	46.8211614622805
CDK5RAP1	20.15089421622	21.3621544369852	20.9289665335994	20.2083833661476	22.2875756460141	20.2630700407115	20.9509575304222	20.9508821187145	22.3608297768898	19.1976936768606	24.2237434865979	21.4858102312568
RASD1	5.11854264850508	3.63897898926562	4.65778186949541	4.21407046497864	3.82257838114776	3.11092776558641	3.0191336179211	4.66553257265492	2.8693100156186	4.93151764176234	2.63301559636934	3.76001679046995
STYXL1	13.6853666602136	12.6690379626285	15.0912132571651	13.9830519974291	12.7635244251883	12.6959484487445	14.2722680119907	12.9402507203825	13.357132831328	12.0646056593115	12.111871743299	13.1600587666448
GINS2	2.80172860760278	3.03248249105468	2.54625408865749	3.25632717748349	3.49863106071151	2.18605734879045	2.37871133533178	3.16904099274674	2.17671794288308	2.11350756075529	2.10641247709547	1.43238734875046
MPC1	14.116401830614	14.084196458454	16.5195996971437	15.5154412574214	13.8649453146715	16.8999048887262	16.6509793473224	17.869870042433	15.138083875505	17.3483745611997	13.8672154742119	14.861018743286
FKBP7	13.4159696787133	12.534260963026	13.6628268171865	13.5041803536815	12.3099981765775	13.4526606079412	12.8084456517865	13.644482052104	14.346550078093	11.800417214217	12.1996389298446	13.6076798131293
ZFR	239.601675346338	243.407261281989	268.474546957715	282.246946824819	276.391853796209	270.482557348418	268.062469712389	260.037419238163	242.20934200808	257.143419891894	248.732206670357	266.334522658288
ASB1	46.0668838365457	44.4090213690008	46.8883374862538	48.9406819910019	49.8230978830954	54.0628798181638	57.9124721255775	53.5215812108338	50.8560464837228	48.6106738973717	53.4502166062976	56.2212034384554
NUB1	55.9806927557556	61.3235348191058	55.5207598843853	54.6871417159728	57.6626230376527	57.8464406141473	52.7890938648629	55.8983619553938	58.9692679071961	54.8631337646061	53.7135181659346	56.3107276477523
IFT25	20.0431354236199	22.1034279347986	20.5563439840397	20.1126090373981	19.6959970825241	20.4312282983107	17.9318239125011	19.9825640375975	18.8978694132122	18.4051283415773	19.8353841593157	18.0838902779745
SARAF	911.531626604305	849.768982493323	926.029139413948	937.630678457747	953.895279756585	926.215682856754	974.722714100952	929.233242206515	982.788151211709	851.127107279162	838.352165883998	892.108745643643
ENPP1	1.23922611490123	0.876050497415797	0.931556373899082	2.39435821873786	1.36057874583225	1.42934518959376	1.18935566766589	0.968318081117058	1.48412587014755	0.968690965346175	1.49204217127596	1.34286313945355
TPPP3	50.37723554055	50.4065978513089	50.6766667401101	58.2307918797048	62.1330960596729	58.9394692885425	55.442271892733	65.0533692677733	56.198899616254	54.2466940593858	55.6443962699387	53.9830982060328
PALS2	16.0560600974159	16.3754054516953	18.3206086866819	21.4534496398913	16.4565238781615	19.926753525513	18.1148017075266	16.1973206295944	16.9190349196821	20.5186359023326	16.8512998167638	16.2038818827395
SUFU	33.189708120833	33.2225304019991	29.9340114812905	31.7013028160893	29.6735745519606	31.2774359134634	31.1977140518514	33.2749304238407	31.6613518964811	32.0548646714552	34.0536683797101	34.5563447886047
OAZ3	7.6508742746076	7.95184297654339	8.94294118943119	7.08730032746408	8.68178818769153	9.16462503915996	7.59357849355913	7.39442898307572	9.00369694556182	7.7495277227694	8.16234834874496	7.7886062088306
LSM7	29.5259091724293	26.1467379228715	28.7540400743517	24.2309051736272	22.4171545741886	26.0645299278861	24.6105134309326	26.8488195218821	23.6470721976843	21.0470127925214	20.3619872785896	24.7982059752423
LSM8	44.342743154944	46.7002303622421	42.1684518584985	41.8533816635379	54.1639919769412	45.2345712942024	45.2870042688165	49.8243667192959	45.7110768005446	47.9061713771199	50.5538994502914	47.8059277645465
CPSF3	25.7004720351255	31.8073719061736	32.9770956360275	29.6900419123495	29.8679429442223	29.0913785646729	29.5509138966217	33.4509882567711	31.3645267224516	28.5323520701964	31.5084199698865	30.8858522074317
TRAPPC2L	51.0776676924507	45.2850718664166	47.3230637940734	51.1434915522408	49.4991505626591	47.1683912565939	47.7572045016611	50.0004245522263	47.2941443953687	44.2955959608296	44.9367995113701	45.0306772763425
HECA	44.8815371179446	45.0829063670129	48.6272427175321	49.4195536347495	52.6738343029344	48.5977364461877	49.2210268618652	47.8877305570618	47.8877947434277	49.4913020476864	50.1150635175631	55.5945339733771
VPS29	59.6983711004593	58.4258293276536	56.887042566104	60.1462784546951	64.0767799822904	61.6300014101308	67.7932730569556	57.7469692011627	59.4639765305786	55.6556990998893	62.6657711935903	56.579300275643
ATP5MC2	76.1315869719756	72.9143567849148	66.7615401294342	78.8222725608505	86.9474608050897	76.8483237228643	82.0655410689463	90.2296393768168	80.3406804373208	58.1214579207705	70.1259820499701	71.6193674375228
PDPK1	180.87313337928	179.186020971431	173.331589303489	179.289543419091	175.320289820099	175.557220933633	171.724660631452	180.547307670099	175.423677851441	169.697044565644	181.327007403302	174.661732338259
NLK	104.687667011004	107.686822682342	109.613133328792	110.140478061942	112.085772870943	110.564054371517	112.073899453132	113.293215490696	117.245943741657	109.902393159275	108.304708197326	112.263358458317
GPRC5B	35.6142809543354	37.4680058894756	44.9631209801957	37.0646652260621	35.8933631043366	38.676399247831	35.0402477473873	35.9157979177963	37.6967971017478	40.3327692844135	40.5484401840879	45.6573467414208
CYB5R1	43.1035170400428	49.5979358536944	42.9758007158777	46.6420981010136	48.9160453858739	52.9698511437686	46.5678488339952	51.6729739650648	47.5909695693982	41.6537115098855	45.6389370037353	50.4916540434536
ZNF44	13.5237284713134	16.5775709510989	14.9670057406453	13.7915033399301	15.4846819168528	15.4705596991324	12.625467856761	13.5564531356388	13.752899730034	14.4423016651612	13.4283795414836	16.2038818827395
SELENOT	172.737344537972	166.3822060092	187.925972494575	211.757040865177	208.75165328912	207.759527263892	214.358486872398	202.906652452256	204.611486631009	193.033690548983	195.194222877514	185.673210081778
RAB23	14.7090751899146	15.2971894548758	20.307928951	16.9520561886641	19.8255760106986	17.6566170479229	20.8594686329094	19.7184772882019	18.8978694132122	17.4364373762311	16.5002310705812	19.8743744639126
CAB39	146.336440350945	142.391900079968	143.708096613498	160.326226326687	165.213133422488	166.392595894473	153.701347821438	154.754835145799	169.091407472144	155.518931345577	162.369295109443	154.339736827862
UIMC1	25.3771956573252	24.2598599284375	24.4688807544159	27.0083607073631	27.9890484856921	29.6799324662703	25.8913579961113	28.9615135170466	25.2301397925084	24.5695253937803	25.5402512847826	25.7829722775082
DNAJB11	48.383697877448	49.3283818544895	49.8693178827309	52.2927834972349	48.1385718168269	45.4868086806013	54.4358940200926	46.0391233112929	49.4708623382517	48.8748623424661	42.5670854746377	45.2097256949363
CMPK1	149.623083525249	151.556736052933	141.65867259092	175.171247282862	172.599132328434	169.167207144861	184.624595180751	176.145861846839	183.536899274914	172.779243091745	172.374754375646	166.604553501537
POLR3K	8.4590652191084	9.83872097097741	10.4955351459297	9.00278690245437	9.91278800534928	11.2666032591508	8.1425118786357	11.7958748063351	10.3888810910329	8.10177898289528	10.0054592662035	8.14670304601822
WBP11	119.127345219418	113.549622165048	106.756360448835	114.162999869421	110.660404661023	122.839607176263	110.427099297902	110.828405829671	106.560237476594	118.268360587265	110.498887860967	114.322415272146
PDYN	7.43535668940738	7.00840397932638	8.19769609031192	9.8647558612	8.35784086725527	10.5939702287537	8.96591195625054	8.45077598065796	8.7068717715323	10.303349358682	9.12778740074705	9.31051776687796
MSRB1	9.10561797470904	8.8952819737604	8.94294118943119	11.8760167649398	11.7268929997923	8.32383375116364	9.42335644381435	10.1233253934965	10.2899393663564	8.18984179792675	8.33788272183625	7.96765462742441
RAPGEF6	145.797646387945	173.188444489123	138.118758370104	148.929081205495	180.503446947079	157.227970855313	152.511992153772	185.65298482508	167.50833987732	155.254742900482	181.151473030211	169.648376617632
PDZK1	2.15517585200214	2.15643199363889	2.42204657213761	2.77745553373592	2.13805231487926	3.44724428078494	2.28722243781902	2.46480966102524	2.27565966755958	2.20157037578676	2.19417966364112	2.77525048820401
WWOX	9.53665314510947	10.4452174691884	10.9302614537492	9.8647558612	9.71841961308753	10.0894954559559	8.78293416122502	10.1233253934965	9.39946384426783	9.86303528352469	7.98681397565367	8.32575146461203
ARID4B	65.9483810712655	82.8204662556934	78.6854617153425	75.3743967258679	87.012250269177	87.7786104668165	77.0336517057445	86.3563670523485	85.5845918451755	81.4581039041102	85.6607740685492	81.1984578322915
LUC7L3	241.002539650139	298.261500120178	285.677287995719	254.759714473709	290.386378039055	269.389528674023	275.198603718384	291.111626750374	296.627290580157	298.26875451159	309.291565386852	303.934690562987
RTEL1	13.9008842454138	12.1973184640199	13.6628268171865	10.5351761624466	8.81136711586602	10.3417328423548	10.7956899065058	11.9719326392654	12.4666573092394	13.0332966246576	13.0773107953011	11.3695745807067
ERAP1	33.0280699319328	35.3115738958368	30.5550490638899	33.5210150623301	34.5975738225916	31.4455941710626	30.4658028717493	31.3382942616066	33.8380698393642	30.5577968159202	30.63074810443	30.5277553702441
TMEM8B	94.612219902894	90.4353667332308	80.6727819796605	82.7490200395806	77.682567440613	86.2651861484231	88.0123194072758	83.275354976067	80.3406804373208	95.3720286790825	97.6848786253026	97.2232912964372
CDK12	47.0905923662468	51.1478713491223	54.3407884774465	52.1970091684854	44.9638880765516	49.2703694765848	49.2210268618652	47.535614891201	46.4036688732801	53.6302543541655	48.7107885328328	52.2821382293916
C9orf78	40.5711854139403	39.8266033825182	42.1063481002385	38.7886031435534	42.5018884412361	42.2918017862152	37.3274701852063	38.2045497458912	34.0359532887172	39.0998898739729	34.6680386855297	39.7487489278252
SERPINF1	3.71767834470369	3.43681348986197	2.98098039647706	4.78871643747573	4.14652570158401	4.3721146975809	6.22124503086772	5.01764823851566	5.34285313253119	5.19570608685676	5.00272963310175	6.53526727867396
SYT17	47.7910245181475	43.1960283725789	58.5638440391223	68.3828707271534	60.4485699934044	65.0772456909157	70.3549621873129	61.0920680268398	60.7502189513731	64.3739177880049	62.1391680743165	65.6212454146303
ATP8A2	308.297905628906	332.427469519394	323.995306842101	327.45242999459	342.865843949728	339.091126448919	317.192007676741	340.319791054413	337.58916459623	327.681734732102	331.672197955991	337.68531746792
RAB8B	78.8255567869783	76.418558774578	81.231715804	91.6560326132854	95.4996700646068	96.6909981195776	98.3505648262177	97.4480105269621	100.425850546651	89.6479457020369	91.1023396343792	100.804259668313
INPP5K	32.7586729504325	32.5486454039869	32.2939542951682	30.7435595285942	30.5158375850948	30.9411193982648	31.4721807443897	29.665744848768	29.088867054892	30.9981108910776	29.3142403062453	28.4686985564153
STK26	1.93965826680193	1.95426649423524	1.17997140693884	2.20280956123883	2.26763124305376	2.69053212158825	3.4765781054849	2.28875182809486	2.8693100156186	2.90607289603852	2.45748122327805	3.76001679046995
